time,posx,posy,posz,rotx,roty,rotz,rotw
29.52593,0.9,0.2764956,10.3875,-0.01866931,0.007183423,-0.01682093,0.9996585
29.53959,0.9,0.3052246,10.12082,-0.03784725,0.01473526,-0.03506964,0.9985592
29.55354,0.9,0.3336807,9.848421,-0.05505612,0.02176354,-0.05270318,0.9968538
29.56726,0.9,0.3608308,9.58014,-0.0691724,0.02785775,-0.06856991,0.9948554
29.58133,0.9,0.3877803,9.304905,-0.08037356,0.03314431,-0.08268025,0.9927767
29.59497,0.9,0.4130609,9.037943,-0.08789118,0.0372894,-0.09407487,0.9909766
29.60905,0.9,0.4382696,8.762347,-0.09212915,0.04054263,-0.1029238,0.9895834
29.62285,0.9,0.4621208,8.492186,-0.09289645,0.04275298,-0.1087054,0.9888
29.63675,0.9,0.4852645,8.22057,-0.08959148,0.04379777,-0.1106081,0.9888483
29.65074,0.9,0.5076955,7.947249,-0.07797868,0.04235784,-0.1043752,0.990571
29.66452,0.9,0.5289347,7.678179,-0.06702376,0.04125516,-0.09615094,0.9922504
29.6783,0.9,0.5492965,7.408541,-0.05671721,0.04050074,-0.087491,0.9937244
29.69242,0.9,0.5693016,7.131218,-0.04687364,0.0401407,-0.0787121,0.9949855
29.70643,0.9,0.5882471,6.855572,-0.03787516,0.04022853,-0.07012105,0.9960071
29.72018,0.9,0.6059831,6.584661,-0.02979182,0.04077534,-0.06190556,0.9968036
29.73408,0.9,0.6230513,6.310812,-0.02239035,0.04182982,-0.05405001,0.9974104
29.74805,0.9,0.6393279,6.035957,-0.01571558,0.04344758,-0.04660624,0.9978443
29.76191,0.9,0.6546038,5.763804,-0.009819347,0.04563651,-0.03966751,0.9981219
29.77575,0.9,0.6690004,5.491862,-0.004630632,0.04843955,-0.03327751,0.9982609
29.78966,0.9,0.6826074,5.218227,-8.312946E-05,0.05193917,-0.02746219,0.9982726
29.80326,0.9,0.6950663,4.950492,0.003784529,0.05606008,-0.02229125,0.9981714
29.81733,0.9,0.7070756,4.673391,0.007237142,0.06115321,-0.01774365,0.9979444
29.83108,0.9,0.7179509,4.402287,0.01016614,0.06702247,-0.01386446,0.9976034
29.84521,0.9,0.7282417,4.123413,0.01279264,0.07412542,-0.01065889,0.9971099
29.85912,0.9,0.7374939,3.848387,0.01511839,0.08233883,-0.008138267,0.9964565
29.87267,0.9,0.7456706,3.580244,0.01724615,0.09170599,-0.006293451,0.9956169
29.88675,0.9,0.7532899,3.301875,0.01943203,0.1031441,-0.005117394,0.9944634
29.90076,0.9,0.7599905,3.025159,0.02174007,0.1166525,-0.004573784,0.9929243
29.91459,0.9,0.765734,2.752453,0.02431527,0.1325872,-0.004608496,0.9908624
29.92836,0.9,0.7706002,2.480567,0.02737757,0.1517911,-0.00515459,0.9880199
29.94208,0.9,0.7746012,2.208829,0.03117455,0.1752972,-0.006120823,0.9840029
29.95608,0.9,0.7778089,1.931314,0.03616738,0.2053034,-0.00740499,0.9780018
29.96993,0.9,0.7801141,1.656383,0.04265335,0.2433316,-0.008817391,0.9689648
