time,posx,posy,posz,rotx,roty,rotz,rotw
164.52,0.9,0.8625439,10.50552,0.005967034,-0.003836861,-0.01171011,0.9999063
164.5341,0.9,0.8896703,10.23762,0.01841521,-0.0117366,-0.03663081,0.9990903
164.5477,0.9,0.9151742,9.977829,0.02915305,-0.01838839,-0.05978429,0.9976161
164.5616,0.9,0.9403303,9.713438,0.03842924,-0.02390184,-0.08130613,0.9956612
164.5755,0.9,0.964783,9.448198,0.04583535,-0.02798167,-0.1002578,0.9935113
164.5898,0.9,0.9890862,9.175627,0.05131684,-0.03053667,-0.116324,0.9914145
164.6037,0.9,1.012016,8.909398,0.0545302,-0.03137978,-0.1284365,0.9897201
164.6176,0.9,1.033986,8.644643,0.05567016,-0.03061535,-0.1365386,0.9885954
164.6312,0.9,1.054945,8.382105,0.05489575,-0.02834707,-0.1405724,0.9881409
164.6452,0.9,1.075583,8.112818,0.04938744,-0.02240158,-0.1346657,0.989406
164.6591,0.9,1.095231,7.84577,0.04295746,-0.01556223,-0.1241347,0.991213
164.6729,0.9,1.114097,7.578557,0.03702391,-0.008872521,-0.1126541,0.9929046
164.6866,0.9,1.131907,7.31555,0.0316628,-0.002429485,-0.1012504,0.9943541
164.7005,0.9,1.149294,7.047105,0.02668726,0.003989197,-0.08999789,0.9955764
164.7145,0.9,1.166034,6.776332,0.02219555,0.01033292,-0.07908054,0.9965675
164.7285,0.9,1.18192,6.506425,0.01826018,0.01654737,-0.06868785,0.9973338
164.7424,0.9,1.196911,6.238068,0.01488662,0.02264521,-0.05894095,0.9978936
164.7561,0.9,1.210872,5.974352,0.01208859,0.02861043,-0.04996132,0.9982681
164.7697,0.9,1.224,5.711435,0.009788319,0.03453653,-0.04175762,0.9984827
164.7837,0.9,1.236768,5.439618,0.007890727,0.04071483,-0.03424201,0.9985527
164.7975,0.9,1.248595,5.170744,0.006489309,0.04698437,-0.02754931,0.9984946
164.8114,0.9,1.259652,4.902814,0.005549503,0.0535723,-0.02170364,0.9983127
164.8255,0.9,1.270076,4.631852,0.005037901,0.06068743,-0.01670578,0.9980043
164.8392,0.9,1.279471,4.367398,0.004904007,0.06814632,-0.01259652,0.9975838
164.8532,0.9,1.288215,4.097406,0.005037088,0.07649538,-0.009337378,0.9970135
164.8671,0.9,1.296125,3.827289,0.005417767,0.08584884,-0.006910424,0.9962695
164.8811,0.9,1.303309,3.553802,0.006037418,0.09667305,-0.005277407,0.9952839
164.895,0.9,1.309682,3.280748,0.006875297,0.1092517,-0.004380329,0.9939807
164.9089,0.9,1.315232,3.009309,0.00788621,0.1241062,-0.00413061,0.992229
164.9226,0.9,1.319939,2.7415,0.009036767,0.1418891,-0.004411155,0.9898315
164.9364,0.9,1.323911,2.471716,0.01038445,0.1638474,-0.005100108,0.9864179
164.9504,0.9,1.327138,2.199303,0.0119286,0.1916727,-0.006022664,0.9813679
164.9645,0.9,1.329585,1.92362,0.01367612,0.2273071,-0.006950919,0.9737023
164.9781,0.9,1.331174,1.658256,0.01563883,0.2717566,-0.00762311,0.9622087
164.9921,0.9,1.332022,1.384863,0.01815986,0.3318788,-0.007743914,0.9431154
