time,posx,posy,posz,rotx,roty,rotz,rotw
68.52428,-0.9,0.2967021,10.41906,0.004258212,-0.006339566,-0.0221399,0.9997258
68.53824,-0.9,0.356588,10.14565,0.009526095,-0.01423656,-0.05029525,0.9985875
68.55222,-0.9,0.4147526,9.871631,0.01430025,-0.02143405,-0.0770278,0.9966959
68.56609,-0.9,0.4707055,9.599314,0.01841112,-0.02771318,-0.1011525,0.9943144
68.57993,-0.9,0.5247808,9.327473,0.02179972,-0.03302408,-0.1220641,0.9917331
68.59383,-0.9,0.5773302,9.054362,0.02442617,-0.03734707,-0.1392756,0.9892476
68.60797,-0.9,0.6289875,8.776466,0.02626555,-0.0407001,-0.1523992,0.9871313
68.6216,-0.9,0.6770188,8.508793,0.02725278,-0.04295859,-0.1607274,0.9856869
68.63562,-0.9,0.7246746,8.233268,0.02742264,-0.04432313,-0.164143,0.9850587
68.64961,-0.9,0.7704332,7.958078,0.02534667,-0.04293086,-0.1543756,0.9867536
68.66359,-0.9,0.8143533,7.68293,0.02320089,-0.04199781,-0.1416129,0.9887587
68.67732,-0.9,0.8557652,7.412306,0.02115776,-0.04149701,-0.1283943,0.9906287
68.69116,-0.9,0.8957533,7.139161,0.01921886,-0.04141128,-0.1152174,0.9922906
68.70505,-0.9,0.9341122,6.864868,0.01740348,-0.0417991,-0.102337,0.9937189
68.71909,-0.9,0.9710992,6.588465,0.01573489,-0.04273293,-0.08985124,0.9949136
68.733,-0.9,1.005985,6.315275,0.01426224,-0.04428545,-0.0779888,0.995868
68.74693,-0.9,1.039133,6.041422,0.01294094,-0.04644461,-0.06682581,0.9965991
68.76073,-0.9,1.070206,5.769738,0.01175875,-0.04912888,-0.05648854,0.9971245
68.77489,-0.9,1.100292,5.489711,0.010738,-0.0526,-0.04691155,0.9974554
68.7887,-0.9,1.127865,5.216207,0.009892402,-0.05677926,-0.0382949,0.997603
68.80281,-0.9,1.154245,4.936926,0.009212309,-0.06201864,-0.03059981,0.9975633
68.81653,-0.9,1.178136,4.665743,0.008681734,-0.06810608,-0.02394024,0.997353
68.83022,-0.9,1.200258,4.395564,0.00830635,-0.07512669,-0.01830324,0.9969714
68.84412,-0.9,1.22097,4.122752,0.008109758,-0.08342688,-0.01366208,0.9963873
68.85815,-0.9,1.240093,3.847304,0.008090561,-0.09308326,-0.01001146,0.9955751
68.87207,-0.9,1.257269,3.573151,0.008187452,-0.1041642,-0.007342531,0.9944993
68.88597,-0.9,1.272658,3.298398,0.00844693,-0.116978,-0.005601882,0.9930828
68.89993,-0.9,1.286334,3.021779,0.008912459,-0.1318946,-0.004717377,0.9912125
68.91406,-0.9,1.298359,2.742527,0.009698731,-0.1496098,-0.004584763,0.9886869
68.92795,-0.9,1.308396,2.469842,0.01086421,-0.1704709,-0.005054117,0.9852899
68.94182,-0.9,1.316661,2.19807,0.01250114,-0.1956224,-0.005944744,0.9805816
68.95567,-0.9,1.323159,1.925956,0.01455129,-0.2266375,-0.007065648,0.9738449
68.96962,-0.9,1.327926,1.650056,0.01702974,-0.265799,-0.008151691,0.9638436
68.98337,-0.9,1.330883,1.376856,0.02009249,-0.315999,-0.008815869,0.9485058
68.99725,-0.9,1.332114,1.1035,0.02426135,-0.3827102,-0.008420891,0.9235114
69.01152,-0.9,1.331541,0.8199096,0.02426135,-0.3827102,-0.008420891,0.9235114
69.02513,-0.9,1.329259,0.5471302,0.02426135,-0.3827102,-0.008420891,0.9235114
69.03888,-0.9,1.325233,0.2733911,0.02426135,-0.3827102,-0.008420891,0.9235114
